name,address,city,state,zip,phone,clia_number,lab_type,cms_facility_type_name,test_volume,site_count
CLINICA FAMILIAR DE LUQUILLO,"CARR PR-992, KM 6, HM 9   BO SABANA",LUQUILLO,PR,00773,7878762042,40D2294367,REFERENCE,independent,9500,0
"CB LABORATORY, LLC","15 AVE LUIS MUNOZ RIVERA, EDIF PASEO CARIBE",SAN JUAN,PR,00926,7877026788,40D2298378,REFERENCE,independent,5485,0
LABORATORIO CLINICO LOS PUERTOS - MAGNOLIA,URB MAGNOLIA GARDENS CALLE 10 O-14,BAYAMON,PR,00956,7877850112,40D2303458,REFERENCE,independent,4910,0
LABORATORIO CLINICO KIKITA,CALLE PEDRO ALBIZU CAMPO,DORADO,PR,00646,7875154307,40D2309564,REFERENCE,independent,2720,0
LABORATORIO CLINICO ORTIZ ROSADO LLC,CARR EST NUM 102 KM 36 BARRIO MINILLAS,SAN GERMAN,PR,00683,7872642233,40D2313449,REFERENCE,independent,7700,0
LABORATORIO CLINICO EL YUNQUE,MARGINAL CARR # 3 KM 27 LOCAL # 4 BO JIMENEZ,RIO GRANDE,PR,00745,7876223007,40D2313452,REFERENCE,independent,5200,0
LABORATORIO CLINICO SAGRADA FAMILIA II,CARR 149 K 669 BO LOMAS,JUANA DIAZ,PR,00795,7873449800,40D2314639,REFERENCE,independent,202488,0
LABORATORIO CLINICO MOLECULAR RESTO,CALLE ESCUTE,JUNCOS,PR,00777,7879556045,40D2315972,REFERENCE,independent,4729,0
LABORATORIO CLINICO BORINQUEN-PLAZA PALMA REAL,CENTRO COMERCIAL PALMA REAL CARR 3 KM 79 HM 2,HUMACAO,PR,00791,7878500330,40D2324475,REFERENCE,independent,38400,0
PHP ELITE CARE CLINICAL  LAB,"CARR, PR-2, KM 122, BO CAIMITAL ALTO",AGUADILLA,PR,00603,7876410171,40D2325257,REFERENCE,independent,6150,0
LABORATORO CLINICO BORIQNUEN- RIVER TOWN,"BO JUAN SANCHEZ, CALLE 1",BAYAMON,PR,00959,7877430330,40D2328499,REFERENCE,independent,39900,0
LABORATORIO CLINICO BIENESTAR,CARR 2 KM 68 HM 9 BO SANTANA,ARECIBO,PR,00612,7873067776,40D2329974,REFERENCE,independent,5600,0
RHODE ISLAND STATE HEALTH LABORATORIES,150 RICHMOND STREET   SUITE 100,PROVIDENCE,RI,02903,4012225596,41D0709206,REFERENCE,public_health_lab,91788,0
"BROWN DERMATOLOGY, INC",110 ELM STREET,PROVIDENCE,RI,02903,4014448511,41D0902996,REFERENCE,independent,18927,0
NORWOOD URGENT CARE,103 PROVIDENCE HIGHWAY,WALPOLE,MA,02032,7812550500,41D1053364,REFERENCE,other,51123,1
LABORATORY CORPORATION OF AMERICA,2 SOUTHERN COURT,WEST COLUMBIA,SC,29169,8037667450,42D0249348,REFERENCE,independent,44661,0
LABCORP OF AMERICA HOLDINGS,3825 FABER PLACE DRIVE,NORTH CHARLESTON,SC,29405,8433238651,42D0250796,REFERENCE,independent,39202,0
SC DEPT OF PUBLIC HEALTH,145 E CHEVES ST,FLORENCE,SC,29506,8436736574,42D0251498,REFERENCE,public_health_lab,2700,16
SCDHEC MIDLANDS PUBLIC HEALTH REGION,"2000 HAMPTON STREET, ATTENTION LINDA STRADER",COLUMBIA,SC,29204,8035762900,42D0658577,REFERENCE,public_health_lab,20037,30
SC DPH PUBLIC HEALTH LABORATORY,8231 PARKLANE ROAD,COLUMBIA,SC,29223,8038963897,42D0658606,REFERENCE,public_health_lab,990451,0
CSL PLASMA OF COLUMBIA,215 ASSEMBLY STREET,COLUMBIA,SC,29201,8032542280,42D0862930,REFERENCE,other,59388,0
UPSTATE PUBLIC HEALTH REGION,220 MCGEE ROAD,ANDERSON,SC,29625,8643820199,42D0877753,REFERENCE,public_health_lab,1636,13
LEXINGTON/RICHLAND ALCOHOL & DRUG ABUSE COUNCIL,2711 COLONIAL DRIVE,COLUMBIA,SC,29203,8037269300,42D1017083,REFERENCE,other,122950,2
CSL PLASMA INC,3221 W BLUE RIDGE DR,GREENVILLE,SC,29611,8649624273,42D2053986,REFERENCE,other,76358,0
PEE DEE PATHOLOGY-MYRTLE BEACH,1021 CIPRIANA DRIVE SUITE 230,MYRTLE BEACH,SC,29572,8432131790,42D2065056,REFERENCE,independent,7568,0
CSL PLASMA INC,1807 CHERRY ROAD STE 129,ROCK HILL,SC,29732,8032270785,42D2080507,REFERENCE,other,99898,0
POLARIS SKIN DIAGNOSTICS,8170 ROURK ST SUITE 100,MYRTLE BEACH,SC,29572,8432821915,42D2179374,REFERENCE,independent,15000,0
PRISMA HEALTH AMBULANCE SVC-MIDLANDS,2955 COLONIAL DRIVE,COLUMBIA,SC,29203,8034343092,42D2310272,REFERENCE,ambulance,197,2
SOUTH DAKOTA PUBLIC HEALTH LABORATORY,615 EAST FOURTH STREET,PIERRE,SD,57501,6057733368,43D0658941,REFERENCE,public_health_lab,52552,0
SCSA DIAGNOSTICS INC,425 8TH STREET SOUTH,BROOKINGS,SD,57006,6055929071,43D0975076,REFERENCE,independent,1777,0
LABORATORY CORPORATION OF AMERICA RAPID CITY,713 OMAHA STREET,RAPID CITY,SD,57701,6057167485,43D1034771,REFERENCE,independent,81520,0
OMEGAQUANT ANALYTICS LLC,4600 WEST NOBEL STREET SUITE 123,SIOUX FALLS,SD,57107,8009490632,43D1105229,REFERENCE,independent,63708,0
"LABORATORY FOR KIDNEY PATHOLOGY, INC","1916 PATTERSON ST, SUITE 501",NASHVILLE,TN,37203,6153215729,44D0308047,REFERENCE,independent,14866,0
"CSL PLASMA, INC",2809 E 50TH STREET,CHATTANOOGA,TN,37407,4238264040,44D0310207,REFERENCE,other,59592,0
STATE OF FRANKLIN HEALTHCARE,215 EAST SPRINGBROOK DRIVE,JOHNSON CITY,TN,37601,4234336610,44D0310629,REFERENCE,independent,4035153,0
"CSL PLASMA, INC",1616 GRAND AVENUE,KNOXVILLE,TN,37916,8656374052,44D0312442,REFERENCE,other,88421,0
PATHOLOGISTS' LABORATORY PC,1409 W BADDOUR PKWY STE E,LEBANON,TN,37087,6155746540,44D0658995,REFERENCE,independent,1500,0
TENNESSEE DEPARTMENT OF HEALTH,630 HART LANE,NASHVILLE,TN,37243,6152626300,44D0659062,REFERENCE,public_health_lab,1378787,0
KNOXVILLE REGIONAL LABORATORY,2101 MEDICAL CENTER WAY,KNOXVILLE,TN,37920,8655495201,44D0659252,REFERENCE,public_health_lab,121110,0
"CONSOLIDATED NUCLEAR SECURITY, LLC",JACK CASE CENTER 301 BEAR CREEK ROAD,OAK RIDGE,TN,37830,8655741588,44D0667228,REFERENCE,other,62479,0
WEST TENNESSEE REGIONAL BLOOD CENTER,183 STERLING FARMS DRIVE,JACKSON,TN,38305,7314274431,44D0668111,REFERENCE,blood_bank,2350,2
CSL PLASMA INC,1001 CORRIDOR PARK BLVD,KNOXVILLE,TN,37932,8652184580,44D0670222,REFERENCE,independent,175088000,0
MEHARRY SICKLE CELL CENTER LABORATORY,1005 DR D B TODD JR BLVD,NASHVILLE,TN,37208,6153276763,44D0859560,REFERENCE,independent,4000,2
"CSL PLASMA, INC",3923 PARK AVENUE,MEMPHIS,TN,38111,9014527558,44D0868530,REFERENCE,other,77915,0
"ADVANCED BREATH DIAGNOSTICS, LLC","105 WESTPARK DRIVE, SUITE 150",BRENTWOOD,TN,37027,6153765464,44D0940011,REFERENCE,independent,1,0
UNIVERSITY OF TENNESSEE COLLEGE OF DENTISTRY,"875 UNION AVENUE, ROOM C309",MEMPHIS,TN,38163,9014482569,44D0976823,REFERENCE,independent,7350,0
CREATIVE TESTING SOLUTIONS,5700 PLEASANT VIEW ROAD,MEMPHIS,TN,38134,9013846201,44D1022793,REFERENCE,independent,11643332,0
MOUNTAIN STATES HEALTH ALLIANCE,"1 PROFESSIONAL PARK DR, SUITE 21",JOHNSON CITY,TN,37604,4232326911,44D1105273,REFERENCE,other,238404,0
"JACKSON CLINIC, PA - INNOVATION PARK, THE",145 INNOVATION DRIVE,JACKSON,TN,38305,7314220250,44D2025887,REFERENCE,independent,377295,0
"CSL PLASMA, INC",820 MADISON SQUARE,MADISON,TN,37115,6158651246,44D2036555,REFERENCE,other,60585,0
"DIAGNOSTIC PATHOLOGY SERVICES, PC","725 GLENWOOD DRIVE, SUITE E690",CHATTANOOGA,TN,37404,4236297688,44D2055320,REFERENCE,independent,10476,0
BIOLIFE PLASMA SERVICES LP,540 PLEASANT GROVE RD,MOUNT JULIET,TN,37122,6157541188,44D2134990,REFERENCE,other,57254,0
LABORATORY CORPORATION OF AMERICA HOLDINGS,205 HOSPITAL DRIVE SUITE Q,MC KENZIE,TN,38201,7313934103,44D2137534,REFERENCE,independent,206532,0
"ASSOCIATED PATHOLOGISTS, LLC","4321 CAROTHERS PKWY, PATHOLOGY DEPT",FRANKLIN,TN,37067,6155629545,44D2141095,REFERENCE,independent,9300,0
"ASSOCIATED PATHOLOGISTS, LLC",555 HARTSVILLE PIKE,GALLATIN,TN,37066,6155629545,44D2141098,REFERENCE,independent,8226,0
"ASSOCIATED PATHOLOGISTS, LLC","391 WALLACE ROAD, (PATHOLOGY DEPT",NASHVILLE,TN,37211,6157813531,44D2141666,REFERENCE,independent,3440,0
"ASSOCIATED PATHOLOGISTS, LLC","200 STONECREST BLVD, PATHOLOGY DEPT",SMYRNA,TN,37167,6155629545,44D2141683,REFERENCE,independent,8000,0
BIOLIFE PLASMA SERVICES LP,8015 BELLEVUE PKWY,CORDOVA,TN,38016,9012480251,44D2144395,REFERENCE,other,81888,0
LABORATORY CORPORATION OF AMERICA HOLDINGS,"2017 SOUTH COLLEGE STREET,  SUITE C",TRENTON,TN,38382,7318550020,44D2153232,REFERENCE,independent,5949,0
DAXOR CORPORATION,109 MECO LANE,OAK RIDGE,TN,37830,8654250555,44D2159185,REFERENCE,independent,973,0
"NEW DAY DIAGNOSTICS, LLC","2730 CHEROKEE FARM WAY, SUITE 300",KNOXVILLE,TN,37920,8652996250,44D2184836,REFERENCE,independent,500,2
ACCUPATH DIAGNOSTIC LABORATORIES INC,1652 MASON BATES BEND RD,CENTERVILLE,TN,37033,6154901362,44D2216543,REFERENCE,independent,2782,0
"ASSOCIATED PATHOLOGISTS, LLC","2170 BUSINESS CENTER DRIVE, SUITE 17",MEMPHIS,TN,38134,9016645151,44D2243577,REFERENCE,independent,55420,0
VANDERBILT DERMATOPATHOLOGY,"719 THOMPSON LN, STE 26300-A",NASHVILLE,TN,37204,6153226485,44D2280179,REFERENCE,independent,33500,0
"EAST TENNESSEE PATHOLOGY, PLLC DBA EAST TENNESSEE","10820 PARKSIDE DR, LABORATORY-GROUND FLOOR",KNOXVILLE,TN,37934,8652187128,44D2281424,REFERENCE,independent,10847,0
"EAST TENNESSEE PATHOLOGY, PLLC DBA EAST TENNESSEE","7565 DANNAHER WAY, RMS G103, G158 & G35",POWELL,TN,37849,8658598439,44D2281425,REFERENCE,independent,12999,0
"INNOVATIVE PATHOLOGY SERVICES, PLLC",9352 PARK WEST BLVD,KNOXVILLE,TN,37923,8653731604,44D2292138,REFERENCE,independent,16129,0
CHRONETYX LLC,3171 PLAYERS CLUB PKWY,MEMPHIS,TN,38125,8004542137,44D2293926,REFERENCE,independent,41250,0
"ASSOCIATED PATHOLOGISTS, LLC DBA PATHGROUP (KIP)",704 SUGAR MILL TRAIL,NASHVILLE,TN,37211,6155629545,44D2309613,REFERENCE,independent,6240,0
AMERIPATH LUBBOCK 501(A),800 W RANDOL MILL RD,ARLINGTON,TX,76012,4694513587,45D0484493,REFERENCE,independent,6000,0
"CSL PLASMA, INC","4200 SOUTH FREEWAY, SUITE 1946",FORT WORTH,TX,76115,8172078554,45D0485689,REFERENCE,other,182058,0
MISSION PEDIATRIC CENTER,210 SOUTH BRYAN ROAD SUITE 5A,MISSION,TX,78572,9565856611,45D0503810,REFERENCE,independent,25700,0
CLINICAL PATHOLOGY ASSOCIATES,1150 N 18TH SUITE 102,ABILENE,TX,79601,3256706522,45D0508312,REFERENCE,independent,36998,0
TEXAS A&M ORAL PATHOLOGY SERVICES,3302 GASTON AVE,DALLAS,TX,75246,2148288396,45D0659611,REFERENCE,independent,5000,0
PATHOLOGY ASSOCS OF NORTH TEXAS PA,1209 BROOK AVENUE,WICHITA FALLS,TX,76301,9403227284,45D0659922,REFERENCE,independent,19000,0
SAN ANTONIO METROPOLITAN HLTH DIST LAB,"2303 SE MILITARY DRIVE, BLDG 533",SAN ANTONIO,TX,78223,2102078747,45D0660409,REFERENCE,public_health_lab,78928,2
CORPUS CHRISTI NUECES COUNTY PUBLIC HEALTH LAB,1702 HORNE ROAD,CORPUS CHRISTI,TX,78416,3618267213,45D0660522,REFERENCE,public_health_lab,5100,4
CITY OF LUBBOCK HEALTH DEPT LABORATORY,2015 50TH STREET,LUBBOCK,TX,79412,8067752908,45D0660728,REFERENCE,other,143505,0
CSL PLASMA INC,8725 MARBACH ROAD #275,SAN ANTONIO,TX,78227,2106754521,45D0669924,REFERENCE,other,245769,0
"CSL PLASMA, INC",4400 FREDERICKSBURG ROAD # 105,SAN ANTONIO,TX,78201,2107362824,45D0670035,REFERENCE,other,196960,0
"CSL PLASMA, INC",10121 LAKE JUNE ROAD SUITE 503,DALLAS,TX,75217,9723290186,45D0672155,REFERENCE,other,91037,0
LABCORP,7207 NORTH GESSNER SUITE 101,HOUSTON,TX,77040,7135614757,45D0674994,REFERENCE,independent,15200,0
SURGICAL PATHOLOGISTS OF DALLAS,"1411 N BECKLEY AVE,  SUITE 174-PAV 3",DALLAS,TX,75203,2149417022,45D0683439,REFERENCE,independent,5699,0
SPECTRACELL LABORATORIES INC,6030 NORTH COURSE DR,HOUSTON,TX,77072,7136213101,45D0710715,REFERENCE,independent,61200,0
ST JOSEPH DERMATOPATHOLOGY,6909 GREENBRIAR ST,HOUSTON,TX,77030,7136609444,45D0858722,REFERENCE,independent,17000,0
CSL PLASMA INC,4977 AYERS STREET SUITE A,CORPUS CHRISTI,TX,78415,3618835106,45D0862927,REFERENCE,other,61968,0
CITY OF LAREDO HEALTH DEPARTMENT,2600 CEDAR AVE,LAREDO,TX,78040,9567954913,45D0892806,REFERENCE,public_health_lab,45182,2
BIOLIFE PLASMA SERVICES,14415 OWEN TECH BLVD,AUSTIN,TX,78728,5122518855,45D0893092,REFERENCE,other,93006,0
ABILENE-TAYLOR COUNTY PUBLIC HEALTH,850 N 6TH,ABILENE,TX,79601,3254374651,45D0900079,REFERENCE,public_health_lab,52,0
AMERIPATH AT BAYLOR SURGICARE AT NORTH DALLAS,"12230 COIT ROAD, SUITE 200",DALLAS,TX,75251,4694513587,45D0934652,REFERENCE,independent,24,0
C G LABORATORIES INC,1410 SOUTHTOWN DRIVE,GRANBURY,TX,76048,8172791945,45D0954953,REFERENCE,independent,258,0
LABORATORY CORPORATION OF AMERICA,3701 FAIRWAY BLVD SUITE 110,WICHITA FALLS,TX,76310,9407672227,45D0955169,REFERENCE,independent,4026,0
PROPATH SERVICES LLC,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,2142371623,45D0959387,REFERENCE,independent,3593,0
PROPATH SERVICES,6100 HARRIS PARKWAY,FORT WORTH,TX,76132,2142371623,45D0959391,REFERENCE,independent,1362,0
ALL CHILDREN'S PEDIATRIC CLINIC P A,6900 N 10TH STE 8,MCALLEN,TX,78504,9569948707,45D0994691,REFERENCE,independent,32400,0
MATTISON PATHOLOGY,4642 N LOOP 289 SUITE 205,LUBBOCK,TX,79416,3605272800,45D1015603,REFERENCE,independent,23000,0
WESTLAKE DERMATOLOGY AND COSMETIC SURGERY,8825 BEE CAVES ROAD 2ND FLOOR,AUSTIN,TX,78746,5123283376,45D1037562,REFERENCE,independent,860,0
DERMSURGERY ASSOCIATES,1331 N GRAND PARKWAY #370,KATY,TX,77493,7137919966,45D1064576,REFERENCE,independent,500,0
Q MED LABORATORY LLC,11355 MONTWOOD SUITE E,EL PASO,TX,79936,9158552454,45D1081814,REFERENCE,independent,763800,0
AMERIPATH AT CARROLLTON REGIONAL MEDICAL,4343 JOSEY LANE SUITE 1070,CARROLLTON,TX,75010,8172710653,45D1093524,REFERENCE,independent,11000,0
"PROPATH ASSOCIATES, PLLC",1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,2142371623,45D1100300,REFERENCE,independent,100,0
UT PHYSICIANS-BELLAIRE DERMPATH LAB,6500 WEST LOOP SOUTH #130,BELLAIRE,TX,77401,7135008329,45D2000791,REFERENCE,independent,15000,0
OCULUS PATHOLOGY NORTH EAST BAPTIST PATHOLOGY,8811 VILLAGE DRIVE,SAN ANTONIO,TX,78217,5125794000,45D2007457,REFERENCE,independent,521,0
OCULUS PATHOLOGY MISSION TRAIL BAPTIST,3333 RESEARCH PLAZA,SAN ANTONIO,TX,78235,5125794000,45D2007460,REFERENCE,independent,1950,0
OCULUS PATHOLOGY BAPTIST NORTH CENTRAL,520 MADISON OAK DR,SAN ANTONIO,TX,78258,5125794000,45D2007462,REFERENCE,independent,4146,0
"PRECISE PATHOLOGY ASSOCIATES, PLLC",10847 KUYKENDAHL RD SUITE 200,THE WOODLANDS,TX,77382,8322996608,45D2012057,REFERENCE,independent,1650,0
CORINTHIAN REFERENCE LAB,6201 SOUTHWEST BLVD,BENBROOK,TX,76132,8177313337,45D2020658,REFERENCE,independent,10000,0
OCULUS PATHOLOGY,1201 W 38TH ST,AUSTIN,TX,78705,5123241181,45D2021404,REFERENCE,independent,1000,0
"PATHOLOGIST BIO-MEDICAL LABORATORIES, PLLC","3600 GASTON AVE, WADLEY TOWER, SUITE 261",DALLAS,TX,75246,2148189100,45D2023046,REFERENCE,independent,29496,0
CREATIVE TESTING SOLUTIONS,201 CARLSON CIRCLE,SAN MARCOS,TX,78666,5127491640,45D2025792,REFERENCE,independent,40799380,0
PRISM PATHOLOGY LLC,"1411 N BECKLEY AVE, SUITE 174",DALLAS,TX,75203,2149417022,45D2027814,REFERENCE,independent,2800,0
"CSL PLASMA, INC",2627 S LANCASTER RD,DALLAS,TX,75216,2143729901,45D2039711,REFERENCE,other,94086,0
"COCKERELL DERMATOPATHOLOGY, PA",2110 RESEARCH ROW,DALLAS,TX,75235,2145305200,45D2057348,REFERENCE,independent,306000,0
DALLAS FERTILITY CENTER- SOUTHLAKE,910 E SOUTHLAKE DRIVE,SOUTHLAKE,TX,76092,8174425510,45D2064554,REFERENCE,independent,650,0
SAN ANTONIO METROPLITAN HEALTH DISTRICT LRN LAB,"2509 KENNEDY CIRCLE, BLDG 125, B-LEVEL",SAN ANTONIO,TX,78235,2102075583,45D2071722,REFERENCE,public_health_lab,328,0
OCULUS PATHOLOGY RESOLUTE HOSPITAL,555 CREEKSIDE CROSSING,NEW BRAUNFELS,TX,78130,5125794000,45D2080242,REFERENCE,independent,1258,0
ADG HOUSTON PATH PLLC,"2525 W BELLFORT AVE, STE 194",HOUSTON,TX,77054,2816611825,45D2080454,REFERENCE,independent,15040,0
COCKERELL DERMATOPHATOLOGY PA,6909 GREENBRIAR ST SUITE B,HOUSTON,TX,77030,2145305200,45D2095015,REFERENCE,independent,15020,0
AMERIPATH LUBBOCK 501(A),750 12TH AVENUE,FORT WORTH,TX,76104,4694513587,45D2104445,REFERENCE,independent,80,0
STAT LABORATORY,4240 ALAMEDA AVE,EL PASO,TX,79905,9152120438,45D2108488,REFERENCE,public_health_lab,4831,0
TEXAS DIGESTIVE SPECIALISTS,720 N 77 SUNSHINE STRIP,HARLINGEN,TX,78550,9563654400,45D2119427,REFERENCE,independent,82000,0
"CSL PLASMA, INC",603 N ED CAREY DRIVE,HARLINGEN,TX,78550,9562260032,45D2125848,REFERENCE,other,122034,0
LABORATORY CORPORATION OF AMERICA,1705 S FM 51 SUITE 108,DECATUR,TX,76234,9403500661,45D2129433,REFERENCE,independent,45644,0
"BIOLIFE PLASMA SERVICES, LP",1511 SW WILSHIRE BLVD,BURLESON,TX,76028,8174264097,45D2132488,REFERENCE,other,107649,0
"PROPATH ASSOCIATES, PLLC",1500 S MAIN ST,FORT WORTH,TX,76104,2142371726,45D2134889,REFERENCE,independent,21296,0
BIOLIFE PLASMA SERVICES LP,12355 FM 1960 RD W,HOUSTON,TX,77065,2814691781,45D2137288,REFERENCE,other,227582,0
BIOLIFE PLASMA SERVICES LP,13320 RICHMOND AVENUE,HOUSTON,TX,77082,2815317292,45D2137290,REFERENCE,other,51418,0
OCULUS PATHOLOGY ST DAVID'S HOSPITAL,919 E 32ND STREET,AUSTIN,TX,78705,5125794000,45D2155892,REFERENCE,independent,2000,0
OCULUS PATHOLOGY ST DAVID'S ROUND ROCK HOSPITAL,2400 ROUND ROCK AVE,ROUND ROCK,TX,78681,5123416445,45D2157578,REFERENCE,independent,1000,0
"CSL PLASMA, INC",8825 N LOOP DR SUITE 116,EL PASO,TX,79907,9152611124,45D2159592,REFERENCE,other,97836,0
"CSL PLASMA, INC","1900 S 23RD STREET, SUITE 100",MCALLEN,TX,78503,9569289942,45D2163312,REFERENCE,other,111442,0
QUEST DIAGNOSTICS CLEAR LAKE RRL,"600 KOBAYASHI DR, SUITE 109B",WEBSTER,TX,77598,2817269155,45D2169021,REFERENCE,other,401776,0
"CSL PLASMA, INC - EL PASO 279","6351 S. DESERT BLVD, SUITE 212B",EL PASO,TX,79932,9152260080,45D2172786,REFERENCE,other,84276,0
"CSL PLASMA, INC",3440 BELL ST STE  206,AMARILLO,TX,79109,8065135903,45D2175677,REFERENCE,other,56141,0
EXPERT PATHOLOGY CONSULTATION SERVICES,2840 KELLERSPRING RD SUITE 1104-A,CARROLLTON,TX,75006,9728163928,45D2177874,REFERENCE,independent,79000,0
OCULUS PATHOLOGY GUADALUPE REGIONAL,1215 E COURT STREET,SEGUIN,TX,78155,8304017899,45D2184928,REFERENCE,independent,2773,0
IMMUNOGENOMICS LLC,"202 INDUSTRIAL BLVD, STE 501",SUGAR LAND,TX,77478,8325004462,45D2187903,REFERENCE,independent,41700,2
ADVANCED PATHOLOGY INSTITUTE,4099 MCEWEN SUITE 374,DALLAS,TX,75244,3524600992,45D2236404,REFERENCE,independent,400,0
"VITALOGY SKINCARE, DBA LAKEWAY, TX",132 BALDOVINO SKYWAY,LAKEWAY,TX,78738,5127633770,45D2245266,REFERENCE,independent,21683,0
"ELISABETH BROCKIE, DO",4215 ALTA VISTA LN,DALLAS,TX,75229,2147930135,45D2255982,REFERENCE,independent,1000,0
"BIOLIFE PLASMA SERVICES, LP",7989 BELT LINE RD #130,DALLAS,TX,75248,2142102375,45D2257350,REFERENCE,other,83765,0
HERISTAR HEALTH LLC,4220 CARTWRIGHT RD STE 603,MISSOURI CITY,TX,77459,3468022113,45D2270409,REFERENCE,independent,46800,0
"BIOLIFE PLASMA SERVICES, LP",4033 W AIRPORT FWY,IRVING,TX,75062,4696393966,45D2275843,REFERENCE,other,55052,0
"CONCORD LIFE SCIENCES, LLC","8000 ANDERSON SQUARE, SUITE 111",AUSTIN,TX,78757,8329325968,45D2276348,REFERENCE,independent,600,2
"ACIES TX, LLC","309 WATER ST, SUITE 112",BOERNE,TX,78006,5024683950,45D2277321,REFERENCE,independent,11016,0
TRIAS PATHOLOGY DIAGNOSTICS,4550 POST OAK PLACE LN SUITE 340,HOUSTON,TX,77027,8778506009,45D2278079,REFERENCE,independent,4000,0
"PRECISION LABORATORY SERVICES, LLC",8101 KUYKENDAHL RD STE 500,SPRING,TX,77382,8325107460,45D2278987,REFERENCE,independent,10000,0
OCULUS PATHOLOGY CENTRAL PARK SURGERY FROZEN ROOM,900 W. 38TH ST SUITE 200,AUSTIN,TX,78705,5125794000,45D2279052,REFERENCE,independent,44,0
OCULUS PATHOLOGY BAILEY SQUARE FROZEN ROOM,1111 W . 34TH ST. SUITE 300,AUSTIN,TX,78705,5125794000,45D2280099,REFERENCE,independent,20,0
"SOZO DX, LLC",2504 RIDGE RD SUITE 103,ROCKWALL,TX,75087,2146494210,45D2284894,REFERENCE,independent,2000,0
"SAGIS, PLLC",424 BRIDGEWATER PLACE,FLOWER MOUND,TX,75028,8776972447,45D2286014,REFERENCE,independent,50000,0
PATHOLOGY REFERENCE LABORATORY WEST,"1393 GEORGE DIETER, SUITE C",EL PASO,TX,79936,2108923750,45D2286097,REFERENCE,independent,10000,0
CALLONDOC,2916 INWOOD ROAD,DALLAS,TX,75235,2543961097,45D2287784,REFERENCE,independent,18720,0
ABDA LABS LLC,8006 CAMERON RD STE A,AUSTIN,TX,78754,5122227177,45D2301956,REFERENCE,independent,360,0
CEDAR DIAGNOSTICS,1464 E WHITESTONE BLVD SUITE 2101,CEDAR PARK,TX,78613,5126404419,45D2303412,REFERENCE,independent,1000,0
OCULUS PATHOLOGY LAKE GRANBURY MEDICAL,130 PALUXY ROAD,GRANBURY,TX,76048,5125794000,45D2308658,REFERENCE,independent,500,0
OCULUS PATHOLOGY WESTOVER HILLS,3011 W LOOP 1604 NORTH,SAN ANTONIO,TX,78251,5125794000,45D2308917,REFERENCE,independent,420,0
LUCIDDX LABS,"1110 COTTONWOOD LN, SUITE 208",IRVING,TX,75038,9493027262,45D2310485,REFERENCE,independent,1200,0
VRL SAN ANTONIO LLC,7540 LOUIS PASTEUR DRIVE STE 200,SAN ANTONIO,TX,78229,2106157275,45D2312303,REFERENCE,independent,2000,0
LABWORX NORTHEAST LLC,"13027 HWY 155 SOUTH,  SUITE  500",TYLER,TX,75703,9034074314,45D2319557,REFERENCE,independent,4000,0
DERMSURGERY DERMATOPATHOLOGY,6700 WEST LOOP SOUTH STE 500,BELLAIRE,TX,77401,7137919966,45D2319628,REFERENCE,independent,1200,0
PATHOLOGY ASSOCIATES OF SAN ANTONIO,9720 DATAPOINT DRIVE,SAN ANTONIO,TX,78229,2108923700,45D2319885,REFERENCE,independent,314000,0
"BIOGENIX DIAGNOSTICS, LLC",4701 FM 2920 SUITE D6,SPRING,TX,77388,4124995024,45D2320018,REFERENCE,independent,25000,0
"LABWORX SOUTH, LLC","13027 HWY 155 SOUTH, SUITE 700",TYLER,TX,75703,4302872562,45D2323477,REFERENCE,independent,4000,0
"LABWORX MIDWEST, LLC","13027 HWY 155 SOUTH, SUITE 600",TYLER,TX,75703,4302872561,45D2323478,REFERENCE,independent,4000,0
WOMEN'S & MEN'S HEALTH SERVICES OF THE COASTAL,4410 DILLON LANE STE 1,CORPUS CHRISTI,TX,78415,3618559107,45D2333663,REFERENCE,mobile_lab,0,2
SKIN PATHOLOGY CONSULTANTS OF UTAH PC,168 E 5900 S STE C104,MURRAY,UT,84107,8012613007,46D0523887,REFERENCE,independent,2411,0
UTAH PUBLIC HEALTH LABORATORY,4431 SOUTH 2700 WEST,TAYLORSVILLE,UT,84129,8019652554,46D0660877,REFERENCE,public_health_lab,470075,0
CSL PLASMA INC - SALT LAKE CITY,2978 S STATE ST,SALT LAKE CITY,UT,84115,8014855085,46D0862929,REFERENCE,other,69700,0
INTERMOUNTAIN HEALTH LIFE FLIGHT,100 NORTH MARIO CAPECCHI DRIVE,SALT LAKE CITY,UT,84113,8016622166,46D0959710,REFERENCE,mobile_lab,10367,5
BIOLIFE PLASMA SERVICES LP,816 N 2860 E,ST GEORGE,UT,84790,4356279102,46D1083126,REFERENCE,other,96052,0
"BIOLIFE PLASMA SERVICES, LP",671 N DIXIE DR,SAINT GEORGE,UT,84770,4356560055,46D2084284,REFERENCE,other,56834,0
BIOLIFE PLASMA SERVICES LP,632 N 900 W,AMERICAN FORK,UT,84003,8017630050,46D2100376,REFERENCE,other,129644,0
BIOLIFE PLASMA SERVICES LP,13503 S HAMILTON VIEW RD,RIVERTON,UT,84065,8012536700,46D2102388,REFERENCE,other,97998,0
"PATHOLOGY SERVICES, PC",2946 S GENTRY LANE,ST GEORGE,UT,84790,6172859548,46D2146634,REFERENCE,independent,25000,0
