name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
TEXAS SKIN SURGERY CENTER,,4694766647,3585 NATIONAL DR SUITE 150,PLANO,TX,75025,45D2179365,2026-02-24,Compliance,0,2210,,unspecified,POL,21,physician_office,False
AUSTIN SKIN,,7577277546,1501 B DOROTHY NICHOLS RD,SMITHVILLE,TX,78957,45D2180046,2025-07-09,Compliance,0,1000,,unspecified,POL,21,physician_office,False
DERMSURGERY ASSOCIATES - EL CAMPO,,9795431800,3703 FM 2765 SUITE E,EL CAMPO,TX,77437,45D2180395,2026-02-12,Compliance,0,400,,unspecified,POL,21,physician_office,False
SONTERRA DERMATOLOGY PLLC,,2104965792,"1314 E SONTERRA BLVD, STE 2201",SAN ANTONIO,TX,78258,45D2181242,2025-02-12,Compliance,0,698,,unspecified,POL,21,physician_office,False
"AMERICAN ONCOLOGY PARTNERS, PA DBA ONCOLOGY",,8328278002,"2555 GULF FREEWAY SOUTH, SUITE 700",LEAGUE CITY,TX,77573,45D2182573,2025-08-08,Compliance,0,0,,unspecified,POL,21,physician_office,False
TRU-SKIN DERMATOLOGY - HALLETTSVILLE,,5124510139,1400 E CEMETERY ROAD,HALLETTSVILLE,TX,77964,45D2187194,2025-06-24,Compliance,0,180,,unspecified,POL,21,physician_office,False
"AMERICAN ONCOLOGY PARTNERS, PA DBA ONCOLOGY",,8328568965,"3333 BAYSHORE BLVD., SUITE 320",PASADENA,TX,77504,45D2189512,2026-01-21,Compliance,0,0,,unspecified,POL,21,physician_office,False
BAYOU CITY DERMATOLOGY,,3464061846,750 N TEXAS AVE,WEBSTER,TX,77598,45D2189532,2025-09-12,Compliance,0,550,,unspecified,POL,21,physician_office,False
WESTLAKE DERMATOLOGY & COSMETIC SURGERY,,2108020085,"5500 BROADWAY ST, SUITE R100",ALAMO HEIGHTS,TX,78209,45D2190041,2025-11-13,Compliance,0,235,,unspecified,POL,21,physician_office,False
SOUTHWEST DERMATOLOGY AND VEIN,,5124434774,14008 SHADOW GLEN BLVD STE 200,MANOR,TX,78653,45D2198255,2025-06-04,Compliance,0,50,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,2545371265,7106 SANGER AVE,WACO,TX,76712,45D2203170,2025-10-01,Compliance,0,550,,unspecified,POL,21,physician_office,False
AUSTIN SKIN,,5128867546,15601 SH 71 WEST SUITE 200,AUSTIN,TX,78738,45D2205247,2025-10-13,Compliance,0,1000,,unspecified,POL,21,physician_office,False
CENTER OF REPRODUCTIVE MEDICINE DBA SHADY GROVE,,2813320073,9230 KATY FREEWAY #540,HOUSTON,TX,77055,45D2205785,2025-02-27,Compliance,0,3129,,unspecified,POL,21,physician_office,False
JENNIFER ALMONTE MD OBSTETRICS & GYNECOLOGY,,9565402000,5300 N G STREET STE 190,MCALLEN,TX,78504,45D2210796,2026-02-04,Compliance,0,1500,,unspecified,POL,21,physician_office,False
LONGHORN DERMATOLOGY,,5129615250,4900 BEE CREEK RD #101,SPICEWOOD,TX,78669,45D2218596,2025-12-04,Compliance,0,500,,unspecified,POL,21,physician_office,False
WESTLAKE DERMATOLOGY & COSMETIC SURGERY,,5126493376,2201 ONION CREEK PARKWAY,AUSTIN,TX,78747,45D2221746,2026-01-08,Compliance,0,100,,unspecified,POL,21,physician_office,False
"HOUSTON GASTRO INSTITUTE, PLLC",,2817469284,"25230 KINGSLAND BLVD, STE 101",KATY,TX,77494,45D2222830,2025-07-29,Compliance,0,2000,,unspecified,POL,21,physician_office,False
DALLAS ASSOCIATED DERMATOLOGISTS - MCKINNEY,,2149873376,7300 ELDORADO PKWY STE 100,MCKINNEY,TX,75070,45D2226454,2025-03-05,Compliance,0,340,,unspecified,POL,21,physician_office,False
HEIGHTS DERMATOLOGY SAN ANTONIO,,7138642659,8601 VILLAGE DRIVE #104,SAN ANTONIO,TX,78217,45D2226645,2026-01-06,Compliance,0,24000,,unspecified,POL,21,physician_office,False
"SKIN CARE SPECIALISTS, PLLC",,8323083470,23050 WESTHEIMER PARKWAY,KATY,TX,77494,45D2229631,2026-01-12,Compliance,0,920,,unspecified,POL,21,physician_office,False
BAYOU CITY DERMATOLOGY,,3464061846,3747 WESTHEIMER ROAD SUITE A,HOUSTON,TX,77027,45D2230514,2026-02-17,Compliance,0,15000,,unspecified,POL,21,physician_office,False
"DERMATOLOGY ASSOCIATES OF WEST TEXAS, LLP",,8067971202,2310 INDIANA AVE,LUBBOCK,TX,79410,45D2242248,2025-08-14,Compliance,0,3073,,unspecified,POL,21,physician_office,False
DERMATOLOGY & SKIN CANCER SURGERY CENTER,,9723909002,3900 JOE RAMSEY BLVD E #6,GREENVILLE,TX,75401,45D2243290,2025-06-26,Compliance,0,4750,,unspecified,POL,21,physician_office,False
"ADVANCED GASTROENTEROLOGY ASSOCIATES, PA",,9406261864,902 PRESKITT RD SUITE 300,DECATUR,TX,76234,45D2257356,2025-08-09,Compliance,0,1500,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS WEATHERFORD - MARTIN,,8175945880,1709 MARTIN DR SUITE 100,WEATHERFORD,TX,76086,45D2260496,2025-05-14,Compliance,0,1225,,unspecified,POL,21,physician_office,False
CONCIERGE DERMATOLOGY,,8172053075,7100 OAKMONT BLVD SUITE 101,FORT WORTH,TX,76132,45D2261384,2026-03-03,Compliance,0,100,,unspecified,POL,21,physician_office,False
ELITE DERMATOLOGY PLLC,,2818165503,"1930 PEARLAND PARKWAY, SUITE # 154",PEARLAND,TX,77581,45D2268766,2026-02-04,Compliance,0,500,,unspecified,POL,21,physician_office,False
KIDS GI KARE PLLC,,2814564575,"410 W GRAND PKWY S, SUITE 4A",KATY,TX,77494,45D2269039,2025-05-20,Compliance,0,7000,,unspecified,POL,21,physician_office,False
REPRODUCTIVE MEDICINE ASSOCIATES OF HOUSTON,,2816437703,888 WESTHEIMER ROAD SUITE 200,HOUSTON,TX,77006,45D2270252,2025-02-06,Compliance,0,4350,,unspecified,POL,21,physician_office,False
TEXOMA ASSOCIATED DERMATOLOGISTS,,9037714613,230 E SYCAMORE SUITE 305,SHERMAN,TX,75090,45D2272473,2025-11-05,Compliance,0,800,,unspecified,POL,21,physician_office,False
ORTHO SA HC LAB,,2107055060,16922 TELGE RD SUITE 2B,CYPRESS,TX,77429,45D2274386,2025-07-30,Compliance,0,1500,,unspecified,POL,21,physician_office,False
"ADVANCED RESEARCH AND DIAGNOSTICS, PLLC",,8323288157,"12000 RICHMOND AVENUE, SUITE 150",HOUSTON,TX,77082,45D2275356,2025-11-12,Compliance,0,9100,,unspecified,POL,21,physician_office,False
"BARE DERM GROUP, INC",,9272136210,1005 W RALPH HALL PKWY SUITE 207,ROCKWALL,TX,75032,45D2275994,2025-08-06,Compliance,0,1300,,unspecified,POL,21,physician_office,False
"MICHAEL DAVID LONG, MD, PA",,8064125224,PYRAMID PLAZA OFFICE BUILDING 3223 S LOOP 289,LUBBOCK,TX,79423,45D2277894,2025-08-12,Compliance,0,290,,unspecified,POL,21,physician_office,False
"ELITE DERMATOLOGY, PLLC",,2816120050,"2437 SOUTH BLVD, APT 16",HOUSTON,TX,77098,45D2279020,2025-05-06,Compliance,0,13000,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,2549187453,763 N GRAHAM STREET,STEPHENVILLE,TX,76401,45D2279121,2025-10-21,Compliance,0,210,,unspecified,POL,21,physician_office,False
PURE DERMATOLOGY,,5127662610,8701 W HIGHWAY 71 STE 101,AUSTIN,TX,78735,45D2280103,2025-07-17,Compliance,0,1560,,unspecified,POL,21,physician_office,False
"GASTRO DOXS, PLLC",,8327527279,23920 KATY FREEWAY - STE 560,KATY,TX,77494,45D2280547,2025-08-22,Compliance,0,10000,,unspecified,POL,21,physician_office,False
"ADVANCED FACIAL, ORAL AND SKIN SURGERY",,2145565695,5060 TENNYSON PARKWAY SUITE 200,PLANO,TX,75024,45D2280799,2025-11-05,Compliance,0,800,,unspecified,POL,21,physician_office,False
"DEFINE DERMATOLOGY, PLLC",,9406873376,4 BURNSIDE DR SUITE 200,WICHITA FALLS,TX,76310,45D2281375,2025-09-10,Compliance,0,1000,,unspecified,POL,21,physician_office,False
SUMMITMD DERMATOLOGY,,3257043365,3257 BUFFALO GAP RD,ABILENE,TX,79605,45D2281413,2025-10-22,Compliance,0,100,,unspecified,POL,21,physician_office,False
AUSTIN DERMATOLOGIC SURGERY,,5123249699,"1101 WOLF LAKES DRIVE, SUITE 225",GEORGETOWN,TX,78628,45D2283980,2025-08-07,Compliance,0,1200,,unspecified,POL,21,physician_office,False
"BARE DERM GROUP, INC",,9402947302,834 US HWY 82 STE 102,GAINESVILLE,TX,76240,45D2284819,2025-09-23,Compliance,0,1300,,unspecified,POL,21,physician_office,False
BAYLOR PATHOLOGY CONSULTANTS,,7137984661,ONE BAYLOR PLAZA (ROOMS 214E AND 214B),HOUSTON,TX,77030,45D2286873,2025-08-01,Compliance,0,6182,,unspecified,POL,21,physician_office,False
CND LIFE SCIENCES,,4805692900,121 LAKEVIEW DR,SUNNYVALE,TX,75182,45D2287292,2026-02-27,Compliance,0,15000,,unspecified,POL,21,physician_office,False
CLEAR CREEK DERMATOLOGY MARBLE FALLS,,8309531700,507 W 2147 SUITE 204,MARBLE FALLS,TX,78654,45D2287799,2025-09-10,Compliance,0,500,,unspecified,POL,21,physician_office,False
CORE REJUVENATION WELLNESS AND MEDSPA,,6827729007,309 REGENCY PARKWAY SUTIE 107,MANSFIELD,TX,76063,45D2291413,2025-10-16,Compliance,0,7000,,unspecified,POL,21,physician_office,False
LONE STAR DERMATOLOGY,,9362951311,"130 MEDICAL CENTER PKWY, STE 3",HUNTSVILLE,TX,77340,45D2298315,2026-03-09,Compliance,0,200,,unspecified,POL,21,physician_office,False
HEIGHTS MOLECULAR LAB LLC,,7136919600,"5225 KATY FWY, SUITE 650",HOUSTON,TX,77007,45D2299141,2025-02-28,Compliance,0,33000,,unspecified,POL,21,physician_office,False
MICHAEL G VALPIANI MD AZ LTD,,7022806693,"16922 TELGE RD, SUITE 2B",CYPRESS,TX,77429,45D2299444,2026-02-11,Compliance,0,75000,,unspecified,POL,21,physician_office,False
DHARMESH BHAKTA DPM PA,,8175571006,3050 S CENTER STREET SUITE 140,ARLINGTON,TX,76014,45D2299939,2025-02-12,Compliance,0,84600,,unspecified,POL,21,physician_office,False
WARTHAN DERMATOLOGY,,9725424646,12255 UNIVERSITY DR # 150,FRISCO,TX,75035,45D2300275,2025-03-04,Compliance,0,800,,unspecified,POL,21,physician_office,False
MD PA PLLC DBA PHARR ADULT MEDICINE,,9567831000,926 W SAM HOUSTON STE 1,PHARR,TX,78577,45D2305965,2025-04-07,Compliance,0,1440,,unspecified,POL,21,physician_office,False
"MONARCH DERMATOLOGY, PLLC",,8174097996,4312 HERITAGE TRACE PKWY SUITE 708,FORT WORTH,TX,76244,45D2305985,2025-09-05,Compliance,0,70,,unspecified,POL,21,physician_office,False
EVOLVE DERMATOLOGY PLLC,,2145504890,2000 DALLAS PKWY STE 200,PLANO,TX,75093,45D2307609,2025-04-07,Compliance,0,250,,unspecified,POL,21,physician_office,False
LOCKHART MATTER DERMATOLOGY PLANO,,4697693376,5805 COIT ROAD STE 203,PLANO,TX,75093,45D2307728,2025-03-24,Compliance,0,300,,unspecified,POL,21,physician_office,False
LAKESIDE GASTROENTEROLOGY AND LIVER SPECIALISTS,,9368283962,690 SOUTH LOOP 336 WEST STE 215,CONROE,TX,77304,45D2308010,2025-01-27,Compliance,0,3000,,unspecified,POL,21,physician_office,False
EVOLVE DERMATOLOGY PLLC,,2145509230,557 E US HWY 80 STE 110,FORNEY,TX,75126,45D2308136,2025-04-11,Compliance,0,250,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY, PA",,9153492022,"1125 TEXAS AVENUE, UNITS 101",EL PASO,TX,79901,45D2308368,2025-04-24,Compliance,0,2000,,unspecified,POL,21,physician_office,False
REVE DERMATOLOGY AND AESTHETICS,,3463516622,9323 PINECROFT DR SUITE 202,THE WOODLANDS,TX,77380,45D2308844,2025-01-24,Compliance,0,150,,unspecified,POL,21,physician_office,False
"TEXAS HEALTH CARE, PLLC",,8173329966,1001 12TH AVE SUITE 240,FORT WORTH,TX,76104,45D2309473,2025-06-11,Compliance,0,562800,,unspecified,POL,21,physician_office,False
HOUSTON GASTROENTEROLOGY ASSOCIATES,,2816476667,21316 PROVINCIAL BLVD,KATY,TX,77450,45D2309681,2025-03-20,Compliance,0,3000,,unspecified,POL,21,physician_office,False
COASTAL GASTROENTEROLOGY ASSOCIATES,,2815572527,"1015 W MEDICAL CENTER BLVD, STE 1400",WEBSTER,TX,77598,45D2310026,2025-01-06,Compliance,0,2500,,unspecified,POL,21,physician_office,False
"TEXAS GASTROENTEROLOGY CENTER, PLLC",,2142166564,"6513 PRESTON RD, STE 300",PLANO,TX,75024,45D2310486,2025-07-12,Compliance,0,1200,,unspecified,POL,21,physician_office,False
GASTROCARE OF EL PASO DIAGNOSTICS LABORATORY,,9157020165,"1393 GEORGE DIETER, SUITE C",EL PASO,TX,79936,45D2311237,2025-07-19,Compliance,0,5000,,unspecified,POL,22,other_practitioner,False
CURATIVE DIGESTIVE DISEASE CENTER,,7133937744,"1213 HERMANN DR, SUITE # 360",HOUSTON,TX,77004,45D2311676,2025-04-08,Compliance,0,2000,,unspecified,POL,21,physician_office,False
MEDICAL COLLEAGUES OF TEXAS - DR WILLIAM CURRIE,,8322777669,21700 KINGSLAND BLVD # 201,KATY,TX,77450,45D2311677,2025-02-03,Compliance,0,2500,,unspecified,POL,21,physician_office,False
AMMO HC LAB,,5735593591,"16922 TELGE RD, SUITE 2G",CYPRESS,TX,77429,45D2311843,2025-04-23,Compliance,0,20000,,unspecified,POL,21,physician_office,False
DERMATOLOGY & SKIN CANCER SURGERY CENTER,,9723909002,204 MEDICAL DRIVE STE 150,SHERMAN,TX,75092,45D2311883,2025-11-14,Compliance,0,500,,unspecified,POL,21,physician_office,False
"HOUSTON METHODIST UROLOGY ASSOCIATES, ANDROLOGY",,7134416455,"6560 FANNIN ST, STE 2100A",HOUSTON,TX,77030,45D2312174,2025-04-23,Compliance,0,500,,unspecified,POL,21,physician_office,False
TOTAL MD PHYSICIAN GROUP PLLC,,5125759555,"12000 WESTHEIMER RD, STE 106",HOUSTON,TX,77077,45D2312831,2025-08-20,Compliance,0,4600,,unspecified,POL,21,physician_office,False
"GASTROENTEROLOGY ASSOCIATES, LLC-DR ZEID KARADSHEH",,6464603870,600 KOBAYASHI RD STE 213,WEBSTER,TX,77598,45D2314241,2025-03-21,Compliance,0,3000,,unspecified,POL,21,physician_office,False
VILLAGE DERMATOLOGY KATY,,7139528400,23960 KATY FWY # 230,KATY,TX,77494,45D2314916,2025-04-16,Compliance,0,70,,unspecified,POL,21,physician_office,False
VALLEY DERMATOLOGY SPECIALISTS,,9566270232,4937 S JACKSON RD,EDINBURG,TX,78539,45D2315229,2025-11-17,Compliance,0,300,,unspecified,POL,21,physician_office,False
HOUSTON DERMATOLOGY SPECIALISTS,,2816773091,6875 FM 1488 # 1500,MAGNOLIA,TX,77354,45D2315270,2025-05-09,Compliance,0,1600,,unspecified,POL,21,physician_office,False
CENTER OF REPRODUCTIVE MEDICINE DBA SHADY GROVE,,2817242028,121 VISION PARK BLVD STE 215,SHENANDOAH,TX,77384,45D2315418,2025-10-10,Compliance,0,3700,,unspecified,POL,21,physician_office,False
RASH DECISIONS DERMATOLOGY,,2142162057,8222 DOUGLAS AVE # 890,DALLAS,TX,75225,45D2316276,2025-01-02,Accreditation,0,0,,unspecified,POL,21,physician_office,False
AMGA HC LAB,,4784770966,"16922 TELGE RD, SUITE 2C",CYPRESS,TX,77429,45D2316524,2025-06-24,Compliance,0,4800,,unspecified,POL,21,physician_office,False
HOUSTON METHODIST OBGYN ASSOCIATES CYPRESS,,8325333700,24510 NORTHWEST FREEWAY MOB 1 STE 580,CYPRESS,TX,77429,45D2317033,2025-01-16,Accreditation,0,0,,unspecified,POL,21,physician_office,False
PURE DERMATOLOGY - KYLE,,5127662610,844 KOHLERS CROSSING STE 250,KYLE,TX,78640,45D2317089,2025-01-16,Accreditation,0,0,,unspecified,POL,21,physician_office,False
KELSEY-SEYBOLD CLINIC UPPER KIRBY CLINIC,,7134424665,3102 KIRBY DR,HOUSTON,TX,77098,45D2317269,2025-01-21,Accreditation,0,0,,unspecified,POL,21,physician_office,False
BAYLOR SCOTT & WHITE CLINIC - WACO HARRIS CREEK,,2542026575,101 SUNWEST BLVD SUITE B,MC GREGOR,TX,76657,45D2318869,2025-02-19,Accreditation,0,0,,unspecified,POL,21,physician_office,False
WESTCHASE PULMONARY AND SLEEP ASSOCIATES,,8327761621,12000 RICHMOND AVE SUITE 355,HOUSTON,TX,77082,45D2318935,2025-02-20,Accreditation,0,0,,unspecified,POL,21,physician_office,False
DEERWOOD FERTILITY,,2544200002,2420 WYCON DR,WACO,TX,76712,45D2319387,2025-02-27,Accreditation,0,0,,unspecified,POL,21,physician_office,False
RBUC HC LAB,,5136779117,"16922 TELGE RD, SUITE 2D",CYPRESS,TX,77429,45D2319858,2025-10-08,Compliance,0,4800,,unspecified,POL,21,physician_office,False
BOLD BEAUTY HEALTH AND WELLNESS,,9152021190,3427 PERSHING DR,EL PASO,TX,79903,45D2320156,2025-03-13,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"LEVEL T, PLLC",,8326619255,12073 N GRAND PARKWAY E SUITE 200,NEW CANEY,TX,77357,45D2320859,2025-07-15,Compliance,0,1000,,unspecified,POL,21,physician_office,False
HARRISON DERMATOLOGY,,3467713990,8145 HWY 6 BUILDING B SUITE 100,MISSOURI CITY,TX,77459,45D2321630,2025-08-15,Compliance,0,520,,unspecified,POL,21,physician_office,False
"TEXAS REGIONAL UROLOGY, PLLC",,2812909800,506 GRAHAM DR STE 190,TOMBALL,TX,77375,45D2322495,2025-04-22,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"TEXAS REGIONAL UROLOGY, PLLC",,2812909800,201 KINGWOOD MEDICAL DR STE B300,KINGWOOD,TX,77339,45D2322497,2025-04-22,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"TEXAS REGIONAL UROLOGY, PLLC",,2812909800,9303 PINECROFT DR STE 320,THE WOODLANDS,TX,77380,45D2322498,2025-04-22,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"KIDNEY CONSULTANTS OF EL PASO, PA",,9155447767,5255 WOODROW BEAN STE 9,EL PASO,TX,79924,45D2323377,2025-05-06,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"NORTH DALLAS DIGESTIVE DISEASE SPECIALISTS, PLLC",,9722381858,"3509 SPECTRUM BOULEVARD, SUITE A",RICHARDSON,TX,75082,45D2323626,2026-02-06,Compliance,0,1250,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS FLOWER MOUND,,4699310944,4921 LONG PRAIRIE ROAD SUITE 110,FLOWER MOUND,TX,75028,45D2323927,2025-05-15,Accreditation,0,0,,unspecified,POL,21,physician_office,False
KELSEY-SEYBOLD CLINIC WEST CAMPUS BUILDING B,,7134424222,2530 W. GRAND PKWY N,KATY,TX,77449,45D2324287,2025-05-21,Accreditation,0,0,,unspecified,POL,21,physician_office,False
EMPOWER FOR HER PLLC,,9729448200,"525 SHILOH RD, SUITE 2200",PLANO,TX,75074,45D2325062,2025-06-05,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"UNITED DERMATOLOGY ASSOCIATES OF ARLINGTON, PLLC",,8174683131,400 N QUEEN ST  SUITE  210,PALESTINE,TX,75801,45D2325364,2025-06-11,Accreditation,0,0,,unspecified,POL,21,physician_office,False
CITIZENS MOHS SURGERY & DERMATOLOGY CENTER,,3615741577,9410 NE ZAC LENTZ PARKWAY,VICTORIA,TX,77904,45D2325798,2026-02-17,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"TEXAS HEALTH CARE, LLC",,8174411644,5700 E-120 SERVICE RD S SUITE 2,WILLOW PARK,TX,76008,45D2325951,2025-06-24,Accreditation,0,0,,unspecified,POL,21,physician_office,False
FULL CIRCLE DERMATOLOGY,,2816455013,819 PEAKWOOD DR,HOUSTON,TX,77090,45D2326567,2025-12-03,Compliance,0,1000,,unspecified,POL,21,physician_office,False
"HUNT REGIONAL MEDICAL PARTNERS SPECIALISTS,",,9034087774,6743 INTERSTATE 30 WEST SUITE 203,ROYSE CITY,TX,75189,45D2327157,2025-07-17,Accreditation,0,0,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS - CANYON LAKE,,8302264037,"18382 FM 306, STE 105",CANYON LAKE,TX,78133,45D2327194,2025-07-17,Accreditation,0,0,,unspecified,POL,21,physician_office,False
BRIGETTE M MILLER MD PA,,2106145557,"1973 NW LOOP 410, #107",SAN ANTONIO,TX,78213,45D2327647,2025-07-25,Accreditation,0,0,,unspecified,POL,21,physician_office,False
US DERMATOLOGY PARTNERS - LAMPASAS,,5125647130,207 WEST AVE E SUITE 1000,LAMPASAS,TX,76550,45D2328511,2025-08-12,Accreditation,0,0,,unspecified,POL,21,physician_office,False
COVENANT MEDICAL GROUP - UROLOGY WEST,,8067258787,3614 23RD STREET,LUBBOCK,TX,79410,45D2328537,2025-08-12,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"SONIA DURAIRAJ, MD ELEVATED HEALTH",,5127596033,3811 BEE CAVES RD STE 200,AUSTIN,TX,78746,45D2329817,2025-09-05,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"ADVANCED GYNECOLOGY AND WELLNESS, PA",,2142387888,12200 PARK CENTRAL DRIVE SUITE 135,DALLAS,TX,75251,45D2329983,2025-09-09,Accreditation,0,0,,unspecified,POL,21,physician_office,False
EVEROAK DERMATOLOGY AND AESTHETICS CENTER,,2142143376,"3925 S PRESTON RD, STE 103",CELINA,TX,75009,45D2332036,2025-10-13,Accreditation,0,0,,unspecified,POL,21,physician_office,False
CATALYST DERMATOLOGY,,9724308816,170 S PRESTON RD STE 10,PROSPER,TX,75078,45D2332978,2025-10-28,Accreditation,0,0,,unspecified,POL,21,physician_office,False
LAURA L SHELTON MD PLLC,,3619061277,"5920 SARATOGA BLVD, SUITE 110",CORPUS CHRISTI,TX,78414,45D2334174,2025-11-17,Accreditation,0,0,,unspecified,POL,21,physician_office,False
THMA MANSFIELD OBGYN,,6823417330,2302 LONE STAR ROAD SUITE 260,MANSFIELD,TX,76063,45D2334430,2025-11-20,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"KIDNEY CLINIC PLLC, THE",,9362713400,3115 COLLEGE PARK DR STE 103C,CONROE,TX,77384,45D2335395,2025-12-10,Accreditation,0,0,,unspecified,POL,21,physician_office,False
"GUSTOVICH DERMATOLOGY, PLLC",,2146187378,13192 DALLAS PKWY SUITE 620,FRISCO,TX,75033,45D2335823,2025-12-18,Accreditation,0,0,,unspecified,POL,21,physician_office,False
LAKE POINTE WOMEN'S CENTER,,4699355792,3142 HORIZON RD SUITE 209,ROCKWALL,TX,75032,45D2335901,2025-12-19,Accreditation,0,0,,unspecified,POL,21,physician_office,False
BHS PHYSICIANS NETWORK,,8303024404,"545 CREEKSIDE CROSSING, SUITE 226",NEW BRAUNFELS,TX,78130,45D2337009,2026-01-14,Accreditation,0,0,,unspecified,POL,21,physician_office,False
ARC SOUTH SPECIALTY,,7374060001,708 W. BEN WHITE BLVD SUITE 220,AUSTIN,TX,78704,45D2338310,2026-02-09,Accreditation,0,0,,unspecified,POL,21,physician_office,False
JOE R NIELSEN MD,,8012926277,415 MEDICAL DR STE D-200,BOUNTIFUL,UT,84010,46D0522501,2025-07-09,Compliance,0,1175,,unspecified,POL,21,physician_office,False
BOUNTIFUL CLINIC - INSTACARE,,8013976320,390 N MAIN ST,BOUNTIFUL,UT,84010,46D0522511,2025-06-25,Compliance,0,18066,,unspecified,POL,21,physician_office,False
WEE CARE PEDIATRICS,,8019271612,2084 NO 1700 W SUITE A,LAYTON,UT,84041,46D0522750,2025-10-27,Compliance,0,2631,,unspecified,POL,21,physician_office,False
FOOTHILL FAMILY CLINIC NORTH,,8013651032,2295 FOOTHILL DRIVE,SALT LAKE CITY,UT,84109,46D0524018,2026-02-09,Compliance,0,8370,,unspecified,POL,21,physician_office,False
SALT LAKE DERMATOLOGY AND AESTHETICS,,8015215630,250 E 300 S SUITE 120,SALT LAKE CITY,UT,84111,46D0524039,2026-02-19,Compliance,0,150,,unspecified,POL,21,physician_office,False
TAYLORSVILLE CLINIC,,8018402020,3845 W 4700 S,TAYLORSVILLE,UT,84129,46D0524320,2025-10-23,Compliance,0,22590,,unspecified,POL,21,physician_office,False
"EPIPHANY DERMATOLOGY OF UTAH, LLC",,8019661404,4133 PIONEER PARKWAY SUITE 120,WEST VALLEY CITY,UT,84120,46D0524399,2025-03-17,Compliance,0,340,,unspecified,POL,21,physician_office,False
SWINYER-WOSETH DERMATOLOGY,,8012668841,1548 E 4500 S SUITE 202,SALT LAKE CITY,UT,84117,46D0524596,2025-08-19,Compliance,0,3380,,unspecified,POL,21,physician_office,False
EYRE DERMATOLOGY CLINIC,,8014310300,486 W 800 N STE 201,OREM,UT,84057,46D0525455,2025-06-18,Compliance,0,2616,,unspecified,POL,21,physician_office,False
CEDAR DERMATOLOGY,,4355866440,166 W 1325 N #250,CEDAR CITY,UT,84721,46D0525768,2025-02-19,Compliance,0,3923,,unspecified,POL,21,physician_office,False
JORDAN VALLEY DERMATOLOGY CENTER,,8015691456,"10654 S RIVER HEIGHTS DRIVE, SUITE 210",SOUTH JORDAN,UT,84095,46D0685802,2025-09-18,Compliance,0,3620,,unspecified,POL,21,physician_office,False
